stage_id,sample_id,input_sequence,predicted_sequence,is_exact_match,margin,memory_layer,conflict_flag,vector_dimension
stage1_dim1024,1241,YL,YL,True,1.0000,S,False,1024
stage1_dim1024,1242,MNGI,MNGI,True,1.0000,S,False,1024
stage1_dim1024,1243,PQALS,PQALS,True,1.0000,S,False,1024
stage1_dim1024,1244,NJHVE,NJHVE,True,1.0000,S,False,1024
stage1_dim1024,1245,BK,BK,True,1.0000,S,False,1024
stage1_dim1024,1246,AYHL,AYHL,True,1.0000,S,False,1024
stage1_dim1024,1247,RCRNJ,RCRNJ,True,1.0000,S,False,1024
stage1_dim1024,1248,UDQLH,UDQLH,True,1.0000,S,False,1024
stage1_dim1024,1249,NIWV,NIWV,True,1.0000,S,False,1024
stage1_dim1024,1250,VTMDG,VTMDG,True,1.0000,S,False,1024
stage1_dim1024,1251,RI,IR,False,1.0000,S,False,1024
stage1_dim1024,1252,TWD,TWD,True,1.0000,S,False,1024
stage1_dim1024,1253,DEOG,DEOG,True,1.0000,S,False,1024
stage1_dim1024,1254,ZQBX,ZQBX,True,1.0000,S,False,1024
stage1_dim1024,1255,PS,PS,True,1.0000,S,False,1024
stage1_dim1024,1256,VB,VB,True,1.0000,S,False,1024
stage1_dim1024,1257,XCJCJ,XCJCJ,True,1.0000,S,False,1024
stage1_dim1024,1258,GMKX,GMKX,True,1.0000,S,False,1024
stage1_dim1024,1259,OBF,OBF,True,1.0000,S,False,1024
stage1_dim1024,1260,VDND,VDND,True,1.0000,S,False,1024
stage1_dim1024,1261,REWO,REWO,True,1.0000,S,False,1024
stage1_dim1024,1262,BQ,BQ,True,1.0000,S,False,1024
stage1_dim1024,1263,NHOHZ,NHOHZ,True,1.0000,S,False,1024
stage1_dim1024,1264,BH,BH,True,1.0000,S,False,1024
stage1_dim1024,1265,BMWN,BMWN,True,1.0000,S,False,1024
stage1_dim1024,1266,GDVW,GDVW,True,1.0000,S,False,1024
stage1_dim1024,1267,UPA,UPA,True,1.0000,S,False,1024
stage1_dim1024,1268,PN,PN,True,1.0000,S,False,1024
stage1_dim1024,1269,BR,BR,True,1.0000,S,False,1024
stage1_dim1024,1270,NTUFK,NTUFK,True,1.0000,S,False,1024
stage1_dim1024,1271,XXW,XXW,True,1.0000,S,False,1024
stage1_dim1024,1272,YCUTK,YCUTK,True,1.0000,S,False,1024
stage1_dim1024,1273,NLB,NLB,True,1.0000,S,False,1024
stage1_dim1024,1274,LN,LN,True,1.0000,S,False,1024
stage1_dim1024,1275,DP,DP,True,1.0000,S,False,1024
stage1_dim1024,1276,UIK,UIK,True,1.0000,S,False,1024
stage1_dim1024,1277,RJ,RJ,True,1.0000,S,False,1024
stage1_dim1024,1278,UFD,UFD,True,1.0000,S,False,1024
stage1_dim1024,1279,KRT,KRT,True,1.0000,S,False,1024
stage1_dim1024,1280,UKYT,UKYT,True,1.0000,S,False,1024
stage1_dim1024,1281,SCICL,SCICL,True,1.0000,S,False,1024
stage1_dim1024,1282,IXO,IXO,True,1.0000,S,False,1024
stage1_dim1024,1283,OOG,OOG,True,1.0000,S,False,1024
stage1_dim1024,1284,EOZ,EOZ,True,1.0000,S,False,1024
stage1_dim1024,1285,MCA,MCA,True,1.0000,S,False,1024
stage1_dim1024,1286,KK,KK,True,1.0000,S,False,1024
stage1_dim1024,1287,MFWCK,MFWCK,True,1.0000,S,False,1024
stage1_dim1024,1288,ST,ST,True,1.0000,S,False,1024
stage1_dim1024,1289,SQIT,SQIT,True,1.0000,S,False,1024
stage1_dim1024,1290,KV,KV,True,1.0000,S,False,1024
stage1_dim1024,1291,ZY,ZY,True,1.0000,S,False,1024
stage1_dim1024,1292,QJMHY,QJMHY,True,1.0000,S,False,1024
stage1_dim1024,1293,ZW,ZW,True,1.0000,S,False,1024
stage1_dim1024,1294,GBRWA,GBRWA,True,1.0000,S,False,1024
stage1_dim1024,1295,WYXO,WYXO,True,1.0000,S,False,1024
stage1_dim1024,1296,QLW,QLW,True,1.0000,S,False,1024
stage1_dim1024,1297,MGGAV,MGGAV,True,1.0000,S,False,1024
stage1_dim1024,1298,XA,XA,True,1.0000,S,False,1024
stage1_dim1024,1299,VZGH,VZGH,True,1.0000,S,False,1024
stage1_dim1024,1300,TYGGA,TYGGA,True,1.0000,S,False,1024
stage1_dim1024,1301,JTN,JTN,True,1.0000,S,False,1024
stage1_dim1024,1302,AHA,AHA,True,1.0000,S,False,1024
stage1_dim1024,1303,XQJDO,XQJDO,True,1.0000,S,False,1024
stage1_dim1024,1304,BGAB,BGAB,True,1.0000,S,False,1024
stage1_dim1024,1305,LVQZ,LVQZ,True,1.0000,S,False,1024
stage1_dim1024,1306,TAX,TAX,True,1.0000,S,False,1024
stage1_dim1024,1307,MDCM,MDCM,True,1.0000,S,False,1024
stage1_dim1024,1308,UK,UK,True,1.0000,S,False,1024
stage1_dim1024,1309,VKTXD,VKTXD,True,1.0000,S,False,1024
stage1_dim1024,1310,OEUZ,OEUZ,True,1.0000,S,False,1024
stage1_dim1024,1311,XNTT,XNTT,True,1.0000,S,False,1024
stage1_dim1024,1312,TWIVZ,TWIVZ,True,1.0000,S,False,1024
stage1_dim1024,1313,CLM,CLM,True,1.0000,S,False,1024
stage1_dim1024,1314,JNV,JNV,True,1.0000,S,False,1024
stage1_dim1024,1315,RMBO,RMBO,True,1.0000,S,False,1024
stage1_dim1024,1316,HJ,HJ,True,1.0000,S,False,1024
stage1_dim1024,1317,TJ,TJ,True,1.0000,S,False,1024
stage1_dim1024,1318,VKK,VKK,True,1.0000,S,False,1024
stage1_dim1024,1319,CCW,CCW,True,1.0000,S,False,1024
stage1_dim1024,1320,GQR,GQR,True,1.0000,S,False,1024
stage1_dim1024,1321,EMRQO,EMRQO,True,1.0000,S,False,1024
stage1_dim1024,1322,BURL,BURL,True,1.0000,S,False,1024
stage1_dim1024,1323,ERAHS,ERAHS,True,1.0000,S,False,1024
stage1_dim1024,1324,RE,RE,True,1.0000,S,False,1024
stage1_dim1024,1325,QKNY,QKNY,True,1.0000,S,False,1024
stage1_dim1024,1326,YVSPL,YVSPL,True,1.0000,S,False,1024
stage1_dim1024,1327,KX,KX,True,1.0000,S,False,1024
stage1_dim1024,1328,NVQTN,NVQTN,True,1.0000,S,False,1024
stage1_dim1024,1329,EXPC,EXPC,True,1.0000,S,False,1024
stage1_dim1024,1330,IRQCA,IRQCA,True,1.0000,S,False,1024
stage1_dim1024,1331,XAQN,XAQN,True,1.0000,S,False,1024
stage1_dim1024,1332,BUV,BUV,True,1.0000,S,False,1024
stage1_dim1024,1333,QODF,QODF,True,1.0000,S,False,1024
stage1_dim1024,1334,URN,URN,True,1.0000,S,False,1024
stage1_dim1024,1335,LXMS,LXMS,True,1.0000,S,False,1024
stage1_dim1024,1336,ZOX,ZOX,True,1.0000,S,False,1024
stage1_dim1024,1337,KZ,KZ,True,1.0000,S,False,1024
stage1_dim1024,1338,UXTO,UXTO,True,1.0000,S,False,1024
stage1_dim1024,1339,PNP,PNP,True,1.0000,S,False,1024
stage1_dim1024,1340,UGA,UGA,True,1.0000,S,False,1024
stage1_dim1024,1341,EDTJ,EDTJ,True,1.0000,S,False,1024
stage1_dim1024,1342,ZCB,ZCB,True,1.0000,S,False,1024
stage1_dim1024,1343,CMO,CMO,True,1.0000,S,False,1024
stage1_dim1024,1344,PKCE,PKCE,True,1.0000,S,False,1024
stage1_dim1024,1345,MFVSH,MFVSH,True,1.0000,S,False,1024
stage1_dim1024,1346,JJYPS,JJYPS,True,1.0000,S,False,1024
stage1_dim1024,1347,MQSB,MQSB,True,1.0000,S,False,1024
stage1_dim1024,1348,LB,LB,True,1.0000,S,False,1024
stage1_dim1024,1349,ANNN,ANNN,True,1.0000,S,False,1024
stage1_dim1024,1350,IT,IT,True,1.0000,S,False,1024
stage1_dim1024,1351,FXV,FXV,True,1.0000,S,False,1024
stage1_dim1024,1352,MYL,MYL,True,1.0000,S,False,1024
stage1_dim1024,1353,SIEK,SIEK,True,1.0000,S,False,1024
stage1_dim1024,1354,LJJ,LJJ,True,1.0000,S,False,1024
stage1_dim1024,1355,FHCV,FHCV,True,1.0000,S,False,1024
stage1_dim1024,1356,YWD,YWD,True,1.0000,S,False,1024
stage1_dim1024,1357,EAHFY,EAHFY,True,1.0000,S,False,1024
stage1_dim1024,1358,SP,SP,True,1.0000,S,False,1024
stage1_dim1024,1359,KRU,KRU,True,1.0000,S,False,1024
stage1_dim1024,1360,FCF,FCF,True,1.0000,S,False,1024
stage1_dim1024,1361,AL,AL,True,1.0000,S,False,1024
stage1_dim1024,1362,YM,YM,True,1.0000,S,False,1024
stage1_dim1024,1363,GLEMN,GLEMN,True,1.0000,S,False,1024
stage1_dim1024,1364,QWD,QWD,True,1.0000,S,False,1024
stage1_dim1024,1365,CX,CX,True,1.0000,S,False,1024
stage1_dim1024,1366,YQTTC,YQTTC,True,1.0000,S,False,1024
stage1_dim1024,1367,VNLG,VNLG,True,1.0000,S,False,1024
stage1_dim1024,1368,ZOGFN,ZOGFN,True,1.0000,S,False,1024
stage1_dim1024,1369,AIYUC,AIYUC,True,1.0000,S,False,1024
stage1_dim1024,1370,WMI,WMI,True,1.0000,S,False,1024
stage1_dim1024,1371,BQUI,BQUI,True,1.0000,S,False,1024
stage1_dim1024,1372,XI,XI,True,1.0000,S,False,1024
stage1_dim1024,1373,KYHQ,KYHQ,True,1.0000,S,False,1024
stage1_dim1024,1374,QBIN,QBIN,True,1.0000,S,False,1024
stage1_dim1024,1375,YQIOE,YQIOE,True,1.0000,S,False,1024
stage1_dim1024,1376,RGK,RGK,True,1.0000,S,False,1024
stage1_dim1024,1377,FORJ,FORJ,True,1.0000,S,False,1024
stage1_dim1024,1378,HJGF,HJGF,True,1.0000,S,False,1024
stage1_dim1024,1379,PY,PY,True,1.0000,S,False,1024
stage1_dim1024,1380,QFD,QFD,True,1.0000,S,False,1024
stage1_dim1024,1381,VP,VP,True,1.0000,S,False,1024
stage1_dim1024,1382,QDN,QDN,True,1.0000,S,False,1024
stage1_dim1024,1383,IA,IA,True,1.0000,S,False,1024
stage1_dim1024,1384,NWK,NWK,True,1.0000,S,False,1024
stage1_dim1024,1385,CKAQN,CKAQN,True,1.0000,S,False,1024
stage1_dim1024,1386,DERG,DERG,True,1.0000,S,False,1024
stage1_dim1024,1387,QHSE,QHSE,True,1.0000,S,False,1024
stage1_dim1024,1388,HGSZ,HGSZ,True,1.0000,S,False,1024
stage1_dim1024,1389,VDK,VDK,True,1.0000,S,False,1024
stage1_dim1024,1390,BYI,BYI,True,1.0000,S,False,1024
stage1_dim1024,1391,TUT,TUT,True,1.0000,S,False,1024
stage1_dim1024,1392,ZHOT,ZHOT,True,1.0000,S,False,1024
stage1_dim1024,1393,ZDXGZ,ZDXGZ,True,1.0000,S,False,1024
stage1_dim1024,1394,OWHDE,OWHDE,True,1.0000,S,False,1024
stage1_dim1024,1395,OAV,OAV,True,1.0000,S,False,1024
stage1_dim1024,1396,YCIW,YCIW,True,1.0000,S,False,1024
stage1_dim1024,1397,QRPT,QRPT,True,1.0000,S,False,1024
stage1_dim1024,1398,KDO,KDO,True,1.0000,S,False,1024
stage1_dim1024,1399,LHP,LHP,True,1.0000,S,False,1024
stage1_dim1024,1400,ONSM,ONSM,True,1.0000,S,False,1024
stage1_dim1024,1401,MV,MV,True,1.0000,S,False,1024
stage1_dim1024,1402,UOH,UOH,True,1.0000,S,False,1024
stage1_dim1024,1403,UBOD,UBOD,True,1.0000,S,False,1024
stage1_dim1024,1404,HNR,HNR,True,1.0000,S,False,1024
stage1_dim1024,1405,LYFII,LYFII,True,1.0000,S,False,1024
stage1_dim1024,1406,GL,GL,True,1.0000,S,False,1024
stage1_dim1024,1407,HTC,HTC,True,1.0000,S,False,1024
stage1_dim1024,1408,LKI,LKI,True,1.0000,S,False,1024
stage1_dim1024,1409,VCOL,VCOL,True,1.0000,S,False,1024
stage1_dim1024,1410,EAEBC,EAEBC,True,1.0000,S,False,1024
stage1_dim1024,1411,XC,CX,False,1.0000,S,False,1024
stage1_dim1024,1412,GZ,GZ,True,1.0000,S,False,1024
stage1_dim1024,1413,FN,FN,True,1.0000,S,False,1024
stage1_dim1024,1414,DVDC,DVDC,True,1.0000,S,False,1024
stage1_dim1024,1415,GD,GD,True,1.0000,S,False,1024
stage1_dim1024,1416,VGP,VGP,True,1.0000,S,False,1024
stage1_dim1024,1417,HACU,HACU,True,1.0000,S,False,1024
stage1_dim1024,1418,YIJV,YIJV,True,1.0000,S,False,1024
stage1_dim1024,1419,YH,YH,True,1.0000,S,False,1024
stage1_dim1024,1420,QLCB,QLCB,True,1.0000,S,False,1024
stage1_dim1024,1421,TK,TK,True,1.0000,S,False,1024
stage1_dim1024,1422,TDAH,TDAH,True,1.0000,S,False,1024
stage1_dim1024,1423,HWR,HWR,True,1.0000,S,False,1024
stage1_dim1024,1424,EBOKO,EBOKO,True,1.0000,S,False,1024
stage1_dim1024,1425,EF,EF,True,1.0000,S,False,1024
stage1_dim1024,1426,XGXSF,XGXSF,True,1.0000,S,False,1024
stage1_dim1024,1427,DP,DP,True,1.0000,S,False,1024
stage1_dim1024,1428,ZEBGE,ZEBGE,True,1.0000,S,False,1024
stage1_dim1024,1429,MK,MK,True,1.0000,S,False,1024
stage1_dim1024,1430,SNJWL,SNJWL,True,1.0000,S,False,1024
stage1_dim1024,1431,OQI,OQI,True,1.0000,S,False,1024
stage1_dim1024,1432,PSW,PSW,True,1.0000,S,False,1024
stage1_dim1024,1433,BT,BT,True,1.0000,S,False,1024
stage1_dim1024,1434,AEPUR,AEPUR,True,1.0000,S,False,1024
stage1_dim1024,1435,PVQ,PVQ,True,1.0000,S,False,1024
stage1_dim1024,1436,CAMMZ,CAMMZ,True,1.0000,S,False,1024
stage1_dim1024,1437,BUWYD,BUWYD,True,1.0000,S,False,1024
stage1_dim1024,1438,ES,ES,True,1.0000,S,False,1024
stage1_dim1024,1439,XBGX,XBGX,True,1.0000,S,False,1024
stage1_dim1024,1440,OJD,OJD,True,1.0000,S,False,1024
stage1_dim1024,1441,OKX,OKX,True,1.0000,S,False,1024
stage1_dim1024,1442,UOJMH,UOJMH,True,1.0000,S,False,1024
stage1_dim1024,1443,GX,GX,True,1.0000,S,False,1024
stage1_dim1024,1444,AQW,AQW,True,1.0000,S,False,1024
stage1_dim1024,1445,DH,DH,True,1.0000,S,False,1024
stage1_dim1024,1446,MDZDM,MDZDM,True,1.0000,S,False,1024
stage1_dim1024,1447,LHQJ,LHQJ,True,1.0000,S,False,1024
stage1_dim1024,1448,ZLR,ZLR,True,1.0000,S,False,1024
stage1_dim1024,1449,KZUY,KZUY,True,1.0000,S,False,1024
stage1_dim1024,1450,WPY,WPY,True,1.0000,S,False,1024
stage1_dim1024,1451,XD,XD,True,1.0000,S,False,1024
stage1_dim1024,1452,XY,XY,True,1.0000,S,False,1024
stage1_dim1024,1453,KH,KH,True,1.0000,S,False,1024
stage1_dim1024,1454,ATN,ATN,True,1.0000,S,False,1024
stage1_dim1024,1455,CWW,CWW,True,1.0000,S,False,1024
stage1_dim1024,1456,MB,MB,True,1.0000,S,False,1024
stage1_dim1024,1457,ZC,ZC,True,1.0000,S,False,1024
stage1_dim1024,1458,YBNM,YBNM,True,1.0000,S,False,1024
stage1_dim1024,1459,IOZR,IOZR,True,1.0000,S,False,1024
stage1_dim1024,1460,XF,XF,True,1.0000,S,False,1024
stage1_dim1024,1461,FQTY,FQTY,True,1.0000,S,False,1024
stage1_dim1024,1462,OHRS,OHRS,True,1.0000,S,False,1024
stage1_dim1024,1463,GEM,GEM,True,1.0000,S,False,1024
stage1_dim1024,1464,MPN,MPN,True,1.0000,S,False,1024
stage1_dim1024,1465,YC,YC,True,1.0000,S,False,1024
stage1_dim1024,1466,FU,FU,True,1.0000,S,False,1024
stage1_dim1024,1467,XNC,XNC,True,1.0000,S,False,1024
stage1_dim1024,1468,FUG,FUG,True,1.0000,S,False,1024
stage1_dim1024,1469,JWEHK,JWEHK,True,1.0000,S,False,1024
stage1_dim1024,1470,VEXOG,VEXOG,True,1.0000,S,False,1024
stage1_dim1024,1471,JCYO,JCYO,True,1.0000,S,False,1024
stage1_dim1024,1472,DHQN,DHQN,True,1.0000,S,False,1024
stage1_dim1024,1473,HFWQS,HFWQS,True,1.0000,S,False,1024
stage1_dim1024,1474,CONGF,CONGF,True,1.0000,S,False,1024
stage1_dim1024,1475,MQJ,MQJ,True,1.0000,S,False,1024
stage1_dim1024,1476,ZWUF,ZWUF,True,1.0000,S,False,1024
stage1_dim1024,1477,ASGSB,ASGSB,True,1.0000,S,False,1024
stage1_dim1024,1478,ZZLB,ZZLB,True,1.0000,S,False,1024
stage1_dim1024,1479,ADIBT,ADIBT,True,1.0000,S,False,1024
stage1_dim1024,1480,WPTUB,WPTUB,True,1.0000,S,False,1024
stage1_dim1024,1481,ZE,ZE,True,1.0000,S,False,1024
stage1_dim1024,1482,EY,EY,True,1.0000,S,False,1024
stage1_dim1024,1483,VL,VL,True,1.0000,S,False,1024
stage1_dim1024,1484,UKT,UKT,True,1.0000,S,False,1024
stage1_dim1024,1485,ELEFI,ELEFI,True,1.0000,S,False,1024
stage1_dim1024,1486,RDJID,RDJID,True,1.0000,S,False,1024
stage1_dim1024,1487,PPYW,PPYW,True,1.0000,S,False,1024
stage1_dim1024,1488,YDZP,YDZP,True,1.0000,S,False,1024
stage1_dim1024,1489,TJPN,TJPN,True,1.0000,S,False,1024
stage1_dim1024,1490,AGRUZ,AGRUZ,True,1.0000,S,False,1024
stage1_dim1024,1491,RCGT,RCGT,True,1.0000,S,False,1024
stage1_dim1024,1492,RCV,RCV,True,1.0000,S,False,1024
stage1_dim1024,1493,XA,XA,True,1.0000,S,False,1024
stage1_dim1024,1494,FO,FO,True,1.0000,S,False,1024
stage1_dim1024,1495,PRJTH,PRJTH,True,1.0000,S,False,1024
stage1_dim1024,1496,SWUJ,SWUJ,True,1.0000,S,False,1024
stage1_dim1024,1497,CRUOX,CRUOX,True,1.0000,S,False,1024
stage1_dim1024,1498,LUU,LUU,True,1.0000,S,False,1024
stage1_dim1024,1499,YYTP,YYTP,True,1.0000,S,False,1024
stage1_dim1024,1500,AK,AK,True,1.0000,S,False,1024
stage1_dim1024,1501,QZM,QZM,True,1.0000,S,False,1024
stage1_dim1024,1502,RXDT,RXDT,True,1.0000,S,False,1024
stage1_dim1024,1503,XZNRH,XZNRH,True,1.0000,S,False,1024
stage1_dim1024,1504,FJNT,FJNT,True,1.0000,S,False,1024
stage1_dim1024,1505,VH,VH,True,1.0000,S,False,1024
stage1_dim1024,1506,FPLTW,FPLTW,True,1.0000,S,False,1024
stage1_dim1024,1507,CAPCV,CAPCV,True,1.0000,S,False,1024
stage1_dim1024,1508,AKTWX,AKTWX,True,1.0000,S,False,1024
stage1_dim1024,1509,YQVCF,YQVCF,True,1.0000,S,False,1024
stage1_dim1024,1510,IAG,IAG,True,1.0000,S,False,1024
stage1_dim1024,1511,MQ,MQ,True,1.0000,S,False,1024
stage1_dim1024,1512,LAN,LAN,True,1.0000,S,False,1024
stage1_dim1024,1513,TVDP,TVDP,True,1.0000,S,False,1024
stage1_dim1024,1514,ZHXQ,ZHXQ,True,1.0000,S,False,1024
stage1_dim1024,1515,NAIKG,NAIKG,True,1.0000,S,False,1024
stage1_dim1024,1516,WIFVV,WIFVV,True,1.0000,S,False,1024
stage1_dim1024,1517,ZQNF,ZQNF,True,1.0000,S,False,1024
stage1_dim1024,1518,ESXTI,ESXTI,True,1.0000,S,False,1024
stage1_dim1024,1519,KJ,KJ,True,1.0000,S,False,1024
stage1_dim1024,1520,XURH,XURH,True,1.0000,S,False,1024
stage1_dim1024,1521,XC,XC,True,1.0000,S,False,1024
stage1_dim1024,1522,GM,GM,True,1.0000,S,False,1024
stage1_dim1024,1523,LM,LM,True,1.0000,S,False,1024
stage1_dim1024,1524,BLNG,BLNG,True,1.0000,S,False,1024
stage1_dim1024,1525,QKR,QKR,True,1.0000,S,False,1024
stage1_dim1024,1526,OGKF,OGKF,True,1.0000,S,False,1024
stage1_dim1024,1527,LPMRX,LPMRX,True,1.0000,S,False,1024
stage1_dim1024,1528,QWS,QWS,True,1.0000,S,False,1024
stage1_dim1024,1529,XMVY,XMVY,True,1.0000,S,False,1024
stage1_dim1024,1530,VRFD,VRFD,True,1.0000,S,False,1024
stage1_dim1024,1531,CQOQG,CQOQG,True,1.0000,S,False,1024
stage1_dim1024,1532,PKF,PKF,True,1.0000,S,False,1024
stage1_dim1024,1533,NEOYW,NEOYW,True,1.0000,S,False,1024
stage1_dim1024,1534,AWCUK,AWCUK,True,1.0000,S,False,1024
stage1_dim1024,1535,ZSY,ZSY,True,1.0000,S,False,1024
stage1_dim1024,1536,SLS,SLS,True,1.0000,S,False,1024
stage1_dim1024,1537,NKYDY,NKYDY,True,1.0000,S,False,1024
stage1_dim1024,1538,TJCY,TJCY,True,1.0000,S,False,1024
stage1_dim1024,1539,HNT,HNT,True,1.0000,S,False,1024
stage1_dim1024,1540,UJAJ,UJAJ,True,1.0000,S,False,1024
stage1_dim1024,1541,IPXG,IPXG,True,1.0000,S,False,1024
stage1_dim1024,1542,ZYBUC,ZYBUC,True,1.0000,S,False,1024
stage1_dim1024,1543,BEP,BEP,True,1.0000,S,False,1024
stage1_dim1024,1544,VDX,VDX,True,1.0000,S,False,1024
stage1_dim1024,1545,KUWI,KUWI,True,1.0000,S,False,1024
stage1_dim1024,1546,GSRD,GSRD,True,1.0000,S,False,1024
stage1_dim1024,1547,OGMS,OGMS,True,1.0000,S,False,1024
stage1_dim1024,1548,UYEQA,UYEQA,True,1.0000,S,False,1024
stage1_dim1024,1549,XXL,XXL,True,1.0000,S,False,1024
stage1_dim1024,1550,SUOVL,SUOVL,True,1.0000,S,False,1024
stage1_dim1024,1551,AEB,AEB,True,1.0000,S,False,1024
stage1_dim1024,1552,NMBNV,NMBNV,True,1.0000,S,False,1024
stage1_dim1024,1553,PKHW,PKHW,True,1.0000,S,False,1024
stage1_dim1024,1554,VYX,VYX,True,1.0000,S,False,1024
stage1_dim1024,1555,EDO,EDO,True,1.0000,S,False,1024
stage1_dim1024,1556,AQDMZ,AQDMZ,True,1.0000,S,False,1024
stage1_dim1024,1557,UWS,UWS,True,1.0000,S,False,1024
stage1_dim1024,1558,UXZW,UXZW,True,1.0000,S,False,1024
stage1_dim1024,1559,AWW,AWW,True,1.0000,S,False,1024
stage1_dim1024,1560,SEIFQ,SEIFQ,True,1.0000,S,False,1024
stage1_dim1024,1561,YV,YV,True,1.0000,S,False,1024
stage1_dim1024,1562,NVZUI,NVZUI,True,1.0000,S,False,1024
stage1_dim1024,1563,KWA,KWA,True,1.0000,S,False,1024
stage1_dim1024,1564,SB,SB,True,1.0000,S,False,1024
stage1_dim1024,1565,LZU,LZU,True,1.0000,S,False,1024
stage1_dim1024,1566,BEJ,BEJ,True,1.0000,S,False,1024
stage1_dim1024,1567,WUHT,WUHT,True,1.0000,S,False,1024
stage1_dim1024,1568,KCDN,KCDN,True,1.0000,S,False,1024
stage1_dim1024,1569,DYCRB,DYCRB,True,1.0000,S,False,1024
stage1_dim1024,1570,OEZWM,OEZWM,True,1.0000,S,False,1024
stage1_dim1024,1571,LAM,LAM,True,1.0000,S,False,1024
stage1_dim1024,1572,HCXN,HCXN,True,1.0000,S,False,1024
stage1_dim1024,1573,XH,XH,True,1.0000,S,False,1024
stage1_dim1024,1574,DZ,DZ,True,1.0000,S,False,1024
stage1_dim1024,1575,EFAS,EFAS,True,1.0000,S,False,1024
stage1_dim1024,1576,HZV,HZV,True,1.0000,S,False,1024
stage1_dim1024,1577,UL,UL,True,1.0000,S,False,1024
stage1_dim1024,1578,EHQZ,EHQZ,True,1.0000,S,False,1024
stage1_dim1024,1579,OLEH,OLEH,True,1.0000,S,False,1024
stage1_dim1024,1580,MEA,MEA,True,1.0000,S,False,1024
stage1_dim1024,1581,KN,KN,True,1.0000,S,False,1024
stage1_dim1024,1582,QADF,QADF,True,1.0000,S,False,1024
stage1_dim1024,1583,OHLJH,OHLJH,True,1.0000,S,False,1024
stage1_dim1024,1584,UKQP,UKQP,True,1.0000,S,False,1024
stage1_dim1024,1585,TAH,TAH,True,1.0000,S,False,1024
stage1_dim1024,1586,WSS,WSS,True,1.0000,S,False,1024
stage1_dim1024,1587,TYRLT,TYRLT,True,1.0000,S,False,1024
stage1_dim1024,1588,KPGV,KPGV,True,1.0000,S,False,1024
stage1_dim1024,1589,ORJM,ORJM,True,1.0000,S,False,1024
stage1_dim1024,1590,MPXLR,LPMRX,False,1.0000,S,False,1024
stage1_dim1024,1591,JU,JU,True,1.0000,S,False,1024
stage1_dim1024,1592,UPFOT,UPFOT,True,1.0000,S,False,1024
stage1_dim1024,1593,VZWH,VZWH,True,1.0000,S,False,1024
stage1_dim1024,1594,NHB,NHB,True,1.0000,S,False,1024
stage1_dim1024,1595,CPOC,CPOC,True,1.0000,S,False,1024
stage1_dim1024,1596,ATVO,ATVO,True,1.0000,S,False,1024
stage1_dim1024,1597,VQYJ,VQYJ,True,1.0000,S,False,1024
stage1_dim1024,1598,ZTNAU,ZTNAU,True,1.0000,S,False,1024
stage1_dim1024,1599,YN,YN,True,1.0000,S,False,1024
stage1_dim1024,1600,LXT,LXT,True,1.0000,S,False,1024
stage1_dim1024,1601,YFGJ,YFGJ,True,1.0000,S,False,1024
stage1_dim1024,1602,LYZWQ,LYZWQ,True,1.0000,S,False,1024
stage1_dim1024,1603,YT,YT,True,1.0000,S,False,1024
stage1_dim1024,1604,VE,VE,True,1.0000,S,False,1024
stage1_dim1024,1605,LRD,LRD,True,1.0000,S,False,1024
stage1_dim1024,1606,RVP,RVP,True,1.0000,S,False,1024
stage1_dim1024,1607,RO,RO,True,1.0000,S,False,1024
stage1_dim1024,1608,EWRG,EWRG,True,1.0000,S,False,1024
stage1_dim1024,1609,ODZ,ODZ,True,1.0000,S,False,1024
stage1_dim1024,1610,DJW,DJW,True,1.0000,S,False,1024
stage1_dim1024,1611,FJUJN,FJUJN,True,1.0000,S,False,1024
stage1_dim1024,1612,BKRC,BKRC,True,1.0000,S,False,1024
stage1_dim1024,1613,PWZH,PWZH,True,1.0000,S,False,1024
stage1_dim1024,1614,ASE,ASE,True,1.0000,S,False,1024
stage1_dim1024,1615,BH,BH,True,1.0000,S,False,1024
stage1_dim1024,1616,KIQ,KIQ,True,1.0000,S,False,1024
stage1_dim1024,1617,GRBE,GRBE,True,1.0000,S,False,1024
stage1_dim1024,1618,RE,RE,True,1.0000,S,False,1024
stage1_dim1024,1619,VK,VK,True,1.0000,S,False,1024
stage1_dim1024,1620,JQC,JQC,True,1.0000,S,False,1024
stage1_dim1024,1621,KUS,KUS,True,1.0000,S,False,1024
stage1_dim1024,1622,TC,TC,True,1.0000,S,False,1024
stage1_dim1024,1623,UP,UP,True,1.0000,S,False,1024
stage1_dim1024,1624,ADJ,ADJ,True,1.0000,S,False,1024
stage1_dim1024,1625,UMIAC,UMIAC,True,1.0000,S,False,1024
stage1_dim1024,1626,OABWV,OABWV,True,1.0000,S,False,1024
stage1_dim1024,1627,BMJQ,BMJQ,True,1.0000,S,False,1024
stage1_dim1024,1628,JKIK,JKIK,True,1.0000,S,False,1024
stage1_dim1024,1629,WMXJY,WMXJY,True,1.0000,S,False,1024
stage1_dim1024,1630,DA,DA,True,1.0000,S,False,1024
stage1_dim1024,1631,MB,MB,True,1.0000,S,False,1024
stage1_dim1024,1632,TPZW,TPZW,True,1.0000,S,False,1024
stage1_dim1024,1633,CXCT,CXCT,True,1.0000,S,False,1024
stage1_dim1024,1634,IA,IA,True,1.0000,S,False,1024
stage1_dim1024,1635,GPM,GPM,True,1.0000,S,False,1024
